Altitude,Callsign,Direction,Position,Speed,Timestamp,UTC
0,KLM1976,272,"52.308376,4.773893",32,1521986881,2018-03-25Z
0,KLM1976,275,"52.308353,4.774697",31,1521986875,2018-03-25Z
0,KLM1976,267,"52.308319,4.775306",32,1521986867,2018-03-25Z
0,KLM1976,354,"52.308025,4.775982",34,1521986860,2018-03-25Z
0,KLM1976,2,"52.30751,4.775963",22,1521986852,2018-03-25Z
0,KLM1976,2,"52.306915,4.775906",22,1521986846,2018-03-25Z
0,KLM1976,56,"52.305771,4.775124",23,1521986835,2018-03-25Z
0,KLM1976,59,"52.305061,4.773312",29,1521986823,2018-03-25Z
0,KLM1976,59,"52.304199,4.77095",26,1521986813,2018-03-25Z
0,KLM1976,59,"52.303848,4.770145",25,1521986806,2018-03-25Z
0,KLM1976,59,"52.303368,4.768887",23,1521986798,2018-03-25Z
0,KLM1976,28,"52.302555,4.767303",24,1521986788,2018-03-25Z
0,KLM1976,28,"52.302143,4.76696",24,1521986782,2018-03-25Z
0,KLM1976,28,"52.301502,4.766445",25,1521986776,2018-03-25Z
175,KLM1976,61,"52.28751,4.73282",145,1521986710,2018-03-25Z
375,KLM1976,60,"52.282612,4.71939",142,1521986695,2018-03-25Z
475,KLM1976,59,"52.279499,4.71199",137,1521986685,2018-03-25Z
575,KLM1976,60,"52.27615,4.70299",135,1521986675,2018-03-25Z
825,KLM1976,61,"52.270302,4.6874",141,1521986660,2018-03-25Z
1025,KLM1976,56,"52.265221,4.67413",149,1521986645,2018-03-25Z
1125,KLM1976,58,"52.262196,4.666443",180,1521986639,2018-03-25Z
1450,KLM1976,60,"52.253441,4.64384",161,1521986615,2018-03-25Z
1600,KLM1976,60,"52.249298,4.63317",167,1521986605,2018-03-25Z
1750,KLM1976,57,"52.24535,4.62303",175,1521986595,2018-03-25Z
1850,KLM1976,60,"52.243111,4.61748",172,1521986589,2018-03-25Z
2025,KLM1976,57,"52.238392,4.60487",179,1521986580,2018-03-25Z
2075,KLM1976,60,"52.232159,4.589",173,1521986565,2018-03-25Z
2125,KLM1976,60,"52.227718,4.57756",174,1521986555,2018-03-25Z
2225,KLM1976,56,"52.221142,4.5605",175,1521986540,2018-03-25Z
2300,KLM1976,43,"52.2155,4.55022",179,1521986530,2018-03-25Z
2400,KLM1976,31,"52.205307,4.537667",181,1521986517,2018-03-25Z
2425,KLM1976,30,"52.203049,4.535599",182,1521986511,2018-03-25Z
2600,KLM1976,358,"52.187256,4.52507",181,1521986491,2018-03-25Z
2675,KLM1976,336,"52.179844,4.52676",180,1521986481,2018-03-25Z
2750,KLM1976,311,"52.173523,4.53331",179,1521986472,2018-03-25Z
2950,KLM1976,268,"52.168259,4.563675",183,1521986449,2018-03-25Z
3050,KLM1976,268,"52.168488,4.576119",184,1521986441,2018-03-25Z
3125,KLM1976,268,"52.168625,4.583054",185,1521986434,2018-03-25Z
3250,KLM1976,268,"52.1689,4.599991",190,1521986423,2018-03-25Z
3325,KLM1976,268,"52.169044,4.61002",192,1521986417,2018-03-25Z
3400,KLM1976,268,"52.169174,4.61731",194,1521986410,2018-03-25Z
3575,KLM1976,265,"52.169495,4.634933",197,1521986400,2018-03-25Z
3675,KLM1976,254,"52.170349,4.645176",199,1521986393,2018-03-25Z
3800,KLM1976,238,"52.173569,4.657669",205,1521986383,2018-03-25Z
4000,KLM1976,237,"52.181076,4.676208",211,1521986369,2018-03-25Z
4150,KLM1976,237,"52.187347,4.692612",216,1521986358,2018-03-25Z
4275,KLM1976,237,"52.194672,4.712143",224,1521986343,2018-03-25Z
4425,KLM1976,238,"52.201355,4.729614",227,1521986331,2018-03-25Z
4500,KLM1976,238,"52.204742,4.738312",228,1521986324,2018-03-25Z
4600,KLM1976,238,"52.20813,4.747086",229,1521986318,2018-03-25Z
4700,KLM1976,238,"52.211746,4.755936",230,1521986312,2018-03-25Z
4825,KLM1976,238,"52.2169,4.769322",233,1521986303,2018-03-25Z
5000,KLM1976,237,"52.223511,4.787214",235,1521986291,2018-03-25Z
5200,KLM1976,237,"52.230541,4.80542",238,1521986280,2018-03-25Z
5375,KLM1976,238,"52.237522,4.823861",241,1521986267,2018-03-25Z
5575,KLM1976,242,"52.24432,4.842852",241,1521986255,2018-03-25Z
5775,KLM1976,241,"52.250698,4.862",241,1521986243,2018-03-25Z
5975,KLM1976,239,"52.257751,4.882812",242,1521986231,2018-03-25Z
6175,KLM1976,239,"52.264481,4.901657",243,1521986218,2018-03-25Z
6275,KLM1976,239,"52.270947,4.919207",244,1521986207,2018-03-25Z
6400,KLM1976,239,"52.278023,4.938276",247,1521986196,2018-03-25Z
6525,KLM1976,239,"52.285191,4.957737",252,1521986183,2018-03-25Z
6625,KLM1976,239,"52.292362,4.977435",253,1521986172,2018-03-25Z
6725,KLM1976,239,"52.299625,4.997367",254,1521986159,2018-03-25Z
6850,KLM1976,239,"52.306793,5.017299",256,1521986147,2018-03-25Z
6950,KLM1976,239,"52.313961,5.037388",261,1521986135,2018-03-25Z
7075,KLM1976,239,"52.321316,5.058105",266,1521986123,2018-03-25Z
7200,KLM1976,239,"52.328903,5.079215",273,1521986112,2018-03-25Z
7375,KLM1976,240,"52.33654,5.100952",276,1521986099,2018-03-25Z
7550,KLM1976,240,"52.344635,5.124435",276,1521986086,2018-03-25Z
7725,KLM1976,240,"52.352135,5.144427",274,1521986074,2018-03-25Z
7900,KLM1976,241,"52.359348,5.166242",274,1521986064,2018-03-25Z
8150,KLM1976,241,"52.368484,5.193787",278,1521986049,2018-03-25Z
8375,KLM1976,241,"52.376038,5.215988",278,1521986037,2018-03-25Z
8575,KLM1976,241,"52.383362,5.238037",277,1521986024,2018-03-25Z
8775,KLM1976,241,"52.39064,5.260315",276,1521986012,2018-03-25Z
8875,KLM1976,241,"52.39827,5.28411",276,1521985999,2018-03-25Z
9000,KLM1976,241,"52.407852,5.311737",276,1521985984,2018-03-25Z
9125,KLM1976,241,"52.416275,5.337448",275,1521985970,2018-03-25Z
9225,KLM1976,241,"52.423691,5.359497",277,1521985957,2018-03-25Z
9325,KLM1976,241,"52.431107,5.381699",278,1521985946,2018-03-25Z
9425,KLM1976,241,"52.438629,5.405744",278,1521985933,2018-03-25Z
9500,KLM1976,241,"52.445938,5.426102",278,1521985922,2018-03-25Z
9625,KLM1976,241,"52.45348,5.450396",279,1521985909,2018-03-25Z
9725,KLM1976,241,"52.46088,5.472761",279,1521985898,2018-03-25Z
9825,KLM1976,241,"52.468422,5.495048",280,1521985885,2018-03-25Z
9925,KLM1976,241,"52.475235,5.515823",280,1521985875,2018-03-25Z
9975,KLM1976,241,"52.479034,5.52887",280,1521985868,2018-03-25Z
10025,KLM1976,241,"52.482651,5.53833",281,1521985861,2018-03-25Z
10075,KLM1976,241,"52.486576,5.55147",283,1521985855,2018-03-25Z
10175,KLM1976,247,"52.491898,5.568848",284,1521985849,2018-03-25Z
10225,KLM1976,254,"52.494598,5.581207",287,1521985843,2018-03-25Z
10500,KLM1976,286,"52.496262,5.636536",305,1521985817,2018-03-25Z
10600,KLM1976,289,"52.491978,5.658744",313,1521985806,2018-03-25Z
10725,KLM1976,289,"52.48645,5.683899",322,1521985794,2018-03-25Z
11050,KLM1976,289,"52.480453,5.711594",325,1521985783,2018-03-25Z
12200,KLM1976,289,"52.463394,5.788539",330,1521985749,2018-03-25Z
13375,KLM1976,289,"52.446075,5.869132",335,1521985718,2018-03-25Z
14775,KLM1976,289,"52.425968,5.960319",339,1521985678,2018-03-25Z
15850,KLM1976,289,"52.408035,6.041107",347,1521985645,2018-03-25Z
16900,KLM1976,290,"52.390446,6.118679",356,1521985613,2018-03-25Z
19250,KLM1976,289,"52.354019,6.283875",365,1521985549,2018-03-25Z
20750,KLM1976,290,"52.318665,6.438224",376,1521985489,2018-03-25Z
22325,KLM1976,290,"52.279934,6.609611",381,1521985426,2018-03-25Z
23950,KLM1976,290,"52.239571,6.785313",398,1521985361,2018-03-25Z
25575,KLM1976,290,"52.198467,6.966509",439,1521985299,2018-03-25Z
29350,KLM1976,291,"52.15036,7.171478",445,1521985235,2018-03-25Z
33100,KLM1976,298,"52.091354,7.362137",443,1521985170,2018-03-25Z
34875,KLM1976,297,"52.030693,7.547607",445,1521985108,2018-03-25Z
35950,KLM1976,298,"51.969131,7.734222",449,1521985045,2018-03-25Z
36000,KLM1976,298,"51.906677,7.921613",451,1521984981,2018-03-25Z
36000,KLM1976,298,"51.84407,8.108504",451,1521984918,2018-03-25Z
36000,KLM1976,298,"51.780167,8.298166",453,1521984854,2018-03-25Z
36000,KLM1976,298,"51.717163,8.485413",455,1521984791,2018-03-25Z
36000,KLM1976,298,"51.653366,8.672592",457,1521984730,2018-03-25Z
36000,KLM1976,299,"51.584579,8.872452",460,1521984664,2018-03-25Z
36000,KLM1976,298,"51.516129,9.066096",460,1521984595,2018-03-25Z
36000,KLM1976,299,"51.452885,9.247818",461,1521984537,2018-03-25Z
36000,KLM1976,299,"51.38422,9.44397",461,1521984469,2018-03-25Z
36000,KLM1976,299,"51.32048,9.62484",460,1521984409,2018-03-25Z
36000,KLM1976,299,"51.253082,9.810486",459,1521984344,2018-03-25Z
36000,KLM1976,299,"51.187538,9.992294",459,1521984284,2018-03-25Z
36000,KLM1976,300,"51.121899,10.173492",459,1521984221,2018-03-25Z
36000,KLM1976,300,"51.040989,10.39505",459,1521984147,2018-03-25Z
36000,KLM1976,300,"50.979767,10.560831",459,1521984089,2018-03-25Z
36000,KLM1976,300,"50.909714,10.749741",460,1521984023,2018-03-25Z
36000,KLM1976,300,"50.843285,10.929489",462,1521983962,2018-03-25Z
36000,KLM1976,300,"50.774872,11.112597",462,1521983899,2018-03-25Z
36000,KLM1976,301,"50.706791,11.288834",463,1521983838,2018-03-25Z
36000,KLM1976,301,"50.635849,11.47359",463,1521983773,2018-03-25Z
36000,KLM1976,301,"50.56842,11.649483",464,1521983713,2018-03-25Z
36000,KLM1976,301,"50.50145,11.822228",464,1521983653,2018-03-25Z
36000,KLM1976,301,"50.431156,12.003009",464,1521983591,2018-03-25Z
36000,KLM1976,301,"50.363113,12.177694",465,1521983530,2018-03-25Z
36000,KLM1976,301,"50.292198,12.358209",466,1521983466,2018-03-25Z
36000,KLM1976,307,"50.215668,12.538073",469,1521983402,2018-03-25Z
36000,KLM1976,307,"50.139645,12.694108",469,1521983343,2018-03-25Z
36000,KLM1976,307,"50.057575,12.860611",469,1521983281,2018-03-25Z
36000,KLM1976,307,"49.974014,13.032012",470,1521983218,2018-03-25Z
36000,KLM1976,307,"49.890015,13.200651",470,1521983154,2018-03-25Z
36000,KLM1976,307,"49.807251,13.366169",471,1521983093,2018-03-25Z
36000,KLM1976,307,"49.721558,13.536241",471,1521983028,2018-03-25Z
36000,KLM1976,307,"49.637535,13.703514",473,1521982966,2018-03-25Z
36000,KLM1976,308,"49.552094,13.870384",473,1521982903,2018-03-25Z
36000,KLM1976,308,"49.469387,14.031693",474,1521982842,2018-03-25Z
36000,KLM1976,308,"49.376377,14.211393",473,1521982773,2018-03-25Z
36000,KLM1976,308,"49.294464,14.371737",473,1521982713,2018-03-25Z
36000,KLM1976,308,"49.208416,14.536213",472,1521982650,2018-03-25Z
36000,KLM1976,308,"49.122253,14.700271",472,1521982586,2018-03-25Z
36000,KLM1976,308,"49.035801,14.863563",472,1521982524,2018-03-25Z
36000,KLM1976,309,"48.949173,15.026269",474,1521982461,2018-03-25Z
36000,KLM1976,308,"48.86261,15.186204",474,1521982398,2018-03-25Z
36000,KLM1976,308,"48.765793,15.374169",475,1521982327,2018-03-25Z
36000,KLM1976,308,"48.679863,15.53886",476,1521982264,2018-03-25Z
36000,KLM1976,308,"48.593811,15.703196",476,1521982200,2018-03-25Z
36000,KLM1976,308,"48.502716,15.874892",477,1521982134,2018-03-25Z
36000,KLM1976,308,"48.415443,16.038811",478,1521982071,2018-03-25Z
36000,KLM1976,308,"48.327896,16.20237",480,1521982008,2018-03-25Z
36000,KLM1976,308,"48.241154,16.366232",482,1521981946,2018-03-25Z
36000,KLM1976,309,"48.152161,16.529961",482,1521981882,2018-03-25Z
35300,KLM1976,309,"48.063183,16.691965",484,1521981819,2018-03-25Z
33800,KLM1976,309,"47.969799,16.864014",491,1521981754,2018-03-25Z
31800,KLM1976,306,"47.864311,17.054867",503,1521981682,2018-03-25Z
31650,KLM1976,305,"47.856258,17.071415",504,1521981676,2018-03-25Z
31325,KLM1976,299,"47.837032,17.115221",507,1521981661,2018-03-25Z
30950,KLM1976,290,"47.816483,17.178223",507,1521981641,2018-03-25Z
29525,KLM1976,289,"47.767731,17.387444",502,1521981576,2018-03-25Z
27850,KLM1976,289,"47.721588,17.583481",504,1521981518,2018-03-25Z
26300,KLM1976,289,"47.673214,17.787498",497,1521981453,2018-03-25Z
24875,KLM1976,289,"47.625175,17.989901",482,1521981390,2018-03-25Z
23125,KLM1976,289,"47.578949,18.181034",472,1521981328,2018-03-25Z
21100,KLM1976,289,"47.533081,18.36969",460,1521981265,2018-03-25Z
18725,KLM1976,290,"47.485565,18.561882",446,1521981198,2018-03-25Z
17425,KLM1976,290,"47.462288,18.655138",437,1521981165,2018-03-25Z
16175,KLM1976,289,"47.439789,18.746796",426,1521981133,2018-03-25Z
14550,KLM1976,290,"47.415436,18.844231",418,1521981096,2018-03-25Z
13300,KLM1976,289,"47.39381,18.931416",406,1521981063,2018-03-25Z
12300,KLM1976,290,"47.375004,19.008038",391,1521981033,2018-03-25Z
11800,KLM1976,290,"47.366867,19.040543",386,1521981022,2018-03-25Z
11525,KLM1976,290,"47.360058,19.067406",378,1521981011,2018-03-25Z
11325,KLM1976,290,"47.352703,19.095999",363,1521980998,2018-03-25Z
11150,KLM1976,290,"47.345673,19.123535",349,1521980985,2018-03-25Z
10950,KLM1976,290,"47.339111,19.149803",335,1521980973,2018-03-25Z
10750,KLM1976,290,"47.332035,19.179312",318,1521980960,2018-03-25Z
10550,KLM1976,289,"47.326588,19.199312",304,1521980950,2018-03-25Z
10325,KLM1976,290,"47.321003,19.221989",288,1521980938,2018-03-25Z
9625,KLM1976,290,"47.314087,19.249489",282,1521980924,2018-03-25Z
8850,KLM1976,291,"47.307129,19.276358",282,1521980909,2018-03-25Z
8525,KLM1976,292,"47.304195,19.287203",281,1521980903,2018-03-25Z
7325,KLM1976,263,"47.29805,19.331219",272,1521980879,2018-03-25Z
7025,KLM1976,248,"47.299713,19.343765",268,1521980871,2018-03-25Z
6775,KLM1976,239,"47.302826,19.353516",262,1521980864,2018-03-25Z
6350,KLM1976,224,"47.309269,19.366009",256,1521980858,2018-03-25Z
6075,KLM1976,214,"47.314362,19.371574",254,1521980851,2018-03-25Z
5775,KLM1976,201,"47.320587,19.376656",250,1521980844,2018-03-25Z
4375,KLM1976,173,"47.351303,19.386337",242,1521980816,2018-03-25Z
4050,KLM1976,164,"47.358215,19.384689",239,1521980810,2018-03-25Z
3825,KLM1976,154,"47.363503,19.382137",237,1521980804,2018-03-25Z
3550,KLM1976,137,"47.371883,19.373756",226,1521980796,2018-03-25Z
3275,KLM1976,133,"47.376297,19.368347",224,1521980790,2018-03-25Z
2800,KLM1976,133,"47.384903,19.354065",215,1521980780,2018-03-25Z
2600,KLM1976,133,"47.392971,19.341784",194,1521980768,2018-03-25Z
2525,KLM1976,133,"47.396557,19.33622",185,1521980761,2018-03-25Z
2150,KLM1976,134,"47.403397,19.32653",172,1521980749,2018-03-25Z
1825,KLM1976,132,"47.408287,19.318895",168,1521980740,2018-03-25Z
1650,KLM1976,130,"47.411545,19.312935",163,1521980733,2018-03-25Z
1425,KLM1976,130,"47.414612,19.307785",164,1521980727,2018-03-25Z
1150,KLM1976,131,"47.41777,19.302704",163,1521980721,2018-03-25Z
950,KLM1976,130,"47.420746,19.297623",161,1521980715,2018-03-25Z
775,KLM1976,130,"47.423401,19.292679",159,1521980709,2018-03-25Z
0,KLM1976,132,"47.429398,19.282843",150,1521980698,2018-03-25Z
0,KLM1976,132,"47.432121,19.278448",135,1521980691,2018-03-25Z
0,KLM1976,132,"47.438545,19.268471",68,1521980671,2018-03-25Z
0,KLM1976,132,"47.439983,19.266346",34,1521980664,2018-03-25Z
0,KLM1976,123,"47.440441,19.265608",0,1521980649,2018-03-25Z
0,KLM1976,98,"47.440651,19.264967",24,1521980585,2018-03-25Z
0,KLM1976,84,"47.44067,19.264389",34,1521980578,2018-03-25Z
0,KLM1976,70,"47.440601,19.263805",33,1521980572,2018-03-25Z
0,KLM1976,47,"47.440361,19.263205",28,1521980566,2018-03-25Z
0,KLM1976,42,"47.440105,19.262836",25,1521980557,2018-03-25Z
0,KLM1976,41,"47.439861,19.262501",21,1521980550,2018-03-25Z
0,KLM1976,42,"47.439686,19.262272",24,1521980543,2018-03-25Z
0,KLM1976,42,"47.439453,19.261955",30,1521980537,2018-03-25Z
0,KLM1976,42,"47.438942,19.261251",30,1521980526,2018-03-25Z
0,KLM1976,42,"47.438557,19.260723",24,1521980516,2018-03-25Z
0,KLM1976,42,"47.43816,19.260231",18,1521980501,2018-03-25Z
0,KLM1976,42,"47.437946,19.259943",19,1521980493,2018-03-25Z
0,KLM1976,25,"47.437717,19.259703",21,1521980484,2018-03-25Z
0,KLM1976,331,"47.437443,19.25972",23,1521980478,2018-03-25Z
0,KLM1976,312,"47.436974,19.260389",16,1521980465,2018-03-25Z
0,KLM1976,312,"47.436253,19.261539",30,1521980452,2018-03-25Z
0,KLM1976,312,"47.436047,19.261866",23,1521980445,2018-03-25Z
0,KLM1976,312,"47.435707,19.262432",15,1521980425,2018-03-25Z
0,KLM1976,312,"47.43544,19.262844",20,1521980416,2018-03-25Z
0,KLM1976,317,"47.435314,19.26305",17,1521980408,2018-03-25Z
0,KLM1976,316,"47.435158,19.263294",9,1521980397,2018-03-25Z
0,KLM1976,308,"47.435017,19.263496",9,1521980171,2018-03-25Z
0,KLM1976,316,"47.434845,19.263771",9,1521980147,2018-03-25Z
0,KLM1976,38,"47.434765,19.263594",9,1521980107,2018-03-25Z
0,KLM1976,33,"47.434544,19.263382",10,1521980084,2018-03-25Z
0,KLM1976,48,"47.43433,19.26317",10,1521980064,2018-03-25Z
0,KLM1976,271,"47.43417,19.262941",0,1521980021,2018-03-25Z
